"統計年月","縣市","行政區域","售電量度數"
"10307","臺北市","士林區名山里",2684131
"10307","臺北市","士林區明勝里",1394591
"10307","臺北市","士林區平等里",440724
"10307","臺北市","士林區前港里",1320141
"10307","臺北市","士林區仁勇里",1727000
"10307","臺北市","士林區三玉里",2871757
"10307","臺北市","士林區社新里",2160523
"10307","臺北市","士林區社園里",1660118
"10307","臺北市","士林區社子里",1587762
"10307","臺北市","士林區聖山里",2050572
"10307","臺北市","士林區天福里",2925528
"10307","臺北市","士林區天和里",3145957
"10307","臺北市","士林區天祿里",2531709
"10307","臺北市","士林區天母里",4124052
"10307","臺北市","士林區天山里",3593720
"10307","臺北市","士林區天壽里",3155918
"10307","臺北市","士林區天玉里",4628357
"10307","臺北市","士林區溪山里",504277
"10307","臺北市","士林區新安里",969074
"10307","臺北市","士林區岩山里",1396503
"10307","臺北市","士林區陽明里",2405820
"10307","臺北市","士林區義信里",1507866
"10307","臺北市","士林區永福里",1087429
"10307","臺北市","士林區永倫里",1826307
"10307","臺北市","士林區芝山里",3420855
"10307","臺北市","士林區忠誠里",2588093
"10307","臺北市","松山區安平里",3947713
"10307","臺北市","松山區慈祐里",3459350
"10307","臺北市","松山區東昌里",723017
"10307","臺北市","松山區東光里",3301573
"10307","臺北市","松山區東榮里",2444538
"10307","臺北市","松山區東勢里",2124598
"10307","臺北市","松山區敦化里",2443890
"10307","臺北市","松山區福成里",1212273
"10307","臺北市","松山區富錦里",1498176
"10307","臺北市","松山區富泰里",1827977
"10307","臺北市","松山區復建里",1491367
"10307","臺北市","松山區復盛里",2739443
"10307","臺北市","松山區復勢里",3032950
"10307","臺北市","松山區復源里",1027108
"10307","臺北市","松山區吉仁里",1375594
"10307","臺北市","松山區吉祥里",4084706
"10307","臺北市","松山區介壽里",1584593
"10307","臺北市","松山區精忠里",1328110
"10307","臺北市","松山區龍田里",3437437
"10307","臺北市","松山區美仁里",1465275
"10307","臺北市","松山區民福里",2098303
"10307","臺北市","松山區民有里",3581383
"10307","臺北市","松山區鵬程里",2247833
"10307","臺北市","松山區三民里",2402712
"10307","臺北市","松山區松基里",2483286
"10307","臺北市","松山區新東里",1965069
"10307","臺北市","松山區新聚里",3925156
"10307","臺北市","松山區新益里",1779359
"10307","臺北市","松山區中華里",2699521
"10307","臺北市","松山區中崙里",1829165
"10307","臺北市","松山區中正里",4294715
"10307","臺北市","松山區莊敬里",1777921
"10307","臺北市","松山區自強里",3580522
"10307","臺北市","萬華區保德里",1253925
"10307","臺北市","萬華區菜園里",2175382
"10307","臺北市","萬華區頂碩里",2155091
"10307","臺北市","萬華區福星里",2695343
"10307","臺北市","萬華區福音里",1459986
"10307","臺北市","萬華區富福里",1411946
"10307","臺北市","萬華區富民里",2357247
"10307","臺北市","萬華區和德里",2552009
"10307","臺北市","萬華區和平里",2500638
"10307","臺北市","萬華區華江里",2269488
"10307","臺北市","萬華區華中里",2340142
"10307","臺北市","萬華區錦德里",1638808
"10307","臺北市","萬華區凌霄里",970858
"10307","臺北市","萬華區柳鄉里",1671925
"10307","臺北市","萬華區綠堤里",1129946
"10307","臺北市","萬華區銘德里",1661387
"10307","臺北市","萬華區青山里",3178566
"10307","臺北市","萬華區全德里",1477492
"10307","臺北市","萬華區仁德里",2147510
"10307","臺北市","萬華區日善里",1333018
"10307","臺北市","萬華區日祥里",1875125
"10307","臺北市","萬華區榮德里",1321051
"10307","臺北市","萬華區壽德里",1748384
"10307","臺北市","萬華區雙園里",1331660
"10307","臺北市","萬華區糖部里",0
"10307","臺北市","萬華區騰雲里",832643
"10307","臺北市","萬華區萬壽里",1647608
"10307","臺北市","萬華區西門里",1902888
"10307","臺北市","萬華區孝德里",1142767
"10307","臺北市","萬華區新安里",1575971
"10307","臺北市","萬華區新和里",2095669
"10307","臺北市","萬華區新起里",3524284
"10307","臺北市","萬華區新忠里",881913
"10307","臺北市","萬華區興德里",1742173
"10307","臺北市","萬華區忠德里",1224199
"10307","臺北市","萬華區忠貞里",1175279
"10307","臺北市","文山區博嘉里",1759854
"10307","臺北市","文山區華興里",2732461
"10307","臺北市","文山區景東里",1979011
"10307","臺北市","文山區景華里",1903723
"10307","臺北市","文山區景美里",1260325
"10307","臺北市","文山區景慶里",1383395
"10307","臺北市","文山區景仁里",1475394
"10307","臺北市","文山區景行里",2603632
"10307","臺北市","文山區老泉里",209678
"10307","臺北市","文山區明興里",1824404
"10307","臺北市","文山區明義里",1194748
"10307","臺北市","文山區木柵里",2823591
"10307","臺北市","文山區木新里",2413545
"10307","臺北市","文山區試院里",1985443
"10307","臺北市","文山區順興里",1788142
"10307","臺北市","文山區萬芳里",2513314
"10307","臺北市","文山區萬和里",1195641
"10307","臺北市","文山區萬隆里",2089715
"10307","臺北市","文山區萬美里",2225967
"10307","臺北市","文山區萬年里",1605374
"10307","臺北市","文山區萬盛里",2007162
"10307","臺北市","文山區萬祥里",1687118
"10307","臺北市","文山區萬興里",2826098
"10307","臺北市","文山區萬有里",1786675
"10307","臺北市","文山區興安里",2423252
"10307","臺北市","文山區興邦里",1765958
"10307","臺北市","文山區興昌里",2545161
"10307","臺北市","文山區興得里",2150609
"10307","臺北市","文山區興豐里",1875785
"10307","臺北市","文山區興福里",1809955
"10307","臺北市","文山區興光里",1376567
"10307","臺北市","文山區興家里",1877534
"10307","臺北市","文山區興泰里",1639252
"10307","臺北市","文山區興旺里",2745476
"10307","臺北市","文山區興業里",2092983
"10307","臺北市","文山區樟腳里",1458133
"10307","臺北市","文山區樟林里",1353451
"10307","臺北市","文山區樟樹里",1178553
"10307","臺北市","文山區樟文里",1592146
"10307","臺北市","文山區樟新里",1436310
"10307","臺北市","文山區政大里",2654355
"10307","臺北市","文山區指南里",1203711
"10307","臺北市","文山區忠順里",1279255
"10307","臺北市","信義區安康里",6104247
"10307","臺北市","信義區大道里",1902966
"10307","臺北市","信義區大仁里",1168841
"10307","臺北市","信義區敦厚里",1646076
"10307","臺北市","信義區富台里",1442777
"10307","臺北市","信義區廣居里",2692952
"10307","臺北市","信義區國業里",2371990
"10307","臺北市","信義區惠安里",2519579
"10307","臺北市","信義區嘉興里",1093523
"10307","臺北市","信義區景聯里",1826773
"10307","臺北市","信義區景勤里",1244751
"10307","臺北市","信義區景新里",3254168
"10307","臺北市","信義區黎安里",280184
"10307","臺北市","信義區黎平里",2532678
"10307","臺北市","信義區黎順里",1616260
"10307","臺北市","信義區黎忠里",1432589
"10307","臺北市","信義區六合里",2900597
"10307","臺北市","信義區六藝里",967996
"10307","臺北市","信義區三犁里",2993720
"10307","臺北市","信義區三張里",4325940
"10307","臺北市","信義區雙和里",2427506
"10307","臺北市","信義區四維里",1446688
"10307","臺北市","信義區四育里",2257322
"10307","臺北市","信義區松光里",1712382
"10307","臺北市","信義區松隆里",603458
"10307","臺北市","信義區松友里",1747218
"10307","臺北市","信義區泰和里",2905278
"10307","臺北市","信義區五常里",1472261
"10307","臺北市","信義區五全里",1466229
"10307","臺北市","信義區西村里",1529007
"10307","臺北市","信義區新仁里",1534782
"10307","臺北市","信義區興隆里",1331872
"10307","臺北市","信義區興雅里",1990153
"10307","臺北市","信義區雅祥里",1877732
"10307","臺北市","信義區永春里",1581729
"10307","臺北市","信義區永吉里",1864666
"10307","臺北市","信義區長春里",1497879
"10307","臺北市","信義區正和里",1999068
"10307","臺北市","信義區中坡里",1274072
"10307","臺北市","信義區中行里",1981687
"10307","臺北市","信義區中興里",2197148
"10307","臺北市","中山區北安里",789621
"10307","臺北市","中山區成功里",4349457
"10307","臺北市","中山區大佳里",372618
"10307","臺北市","中山區大直里",3522844
"10307","臺北市","中山區復華里",2949466
"10307","臺北市","中山區恆安里",2482879
"10307","臺北市","中山區集英里",3752016
"10307","臺北市","中山區劍潭里",1186749
"10307","臺北市","中山區江寧里",2896917
"10307","臺北市","中山區江山里",2955431
"10307","臺北市","中山區金泰里",3943000
"10307","臺北市","中山區聚盛里",2896412
"10307","臺北市","中山區聚葉里",2427648
"10307","臺北市","中山區康樂里",1532376
"10307","臺北市","中山區力行里",3692210
"10307","臺北市","中山區龍洲里",1790740
"10307","臺北市","中山區民安里",2643147
"10307","臺北市","中山區埤頭里",1524806
"10307","臺北市","中山區晴光里",2671016
"10307","臺北市","中山區松江里",2968929
"10307","臺北市","中山區下埤里",3359986
"10307","臺北市","中山區新福里",2228021
"10307","臺北市","中山區新生里",2954149
"10307","臺北市","中山區新喜里",2230797
"10307","臺北市","中山區新庄里",1580520
"10307","臺北市","中山區行仁里",3288638
"10307","臺北市","中山區行孝里",1654549
"10307","臺北市","中山區行政里",2673283
"10307","臺北市","中山區興亞里",3573802
"10307","臺北市","中山區永安里",3930960
"10307","臺北市","中山區圓山里",2237478
"10307","臺北市","中山區正得里",2996406
"10307","臺北市","中山區正守里",1405634
"10307","臺北市","中山區正義里",3366721
"10307","臺北市","中山區中吉里",2264983
"10307","臺北市","中山區中山里",3677717
"10307","臺北市","中山區中央里",2069600
"10307","臺北市","中山區中原里",1925965
"10307","臺北市","中山區中庄里",2222399
"10307","臺北市","中山區朱馥里",2226740
"10307","臺北市","中山區朱崙里",1526699
"10307","臺北市","中山區朱園里",3382579
"10307","臺北市","中正區愛國里",847821
"10307","臺北市","中正區板溪里",1689362
"10307","臺北市","中正區頂東里",2151462
"10307","臺北市","中正區東門里",1544822
"10307","臺北市","中正區富水里",856422
"10307","臺北市","中正區光復里",3275965
"10307","臺北市","中正區河堤里",1585696
"10307","臺北市","中正區建國里",545011
"10307","臺北市","中正區黎明里",2940307
"10307","臺北市","中正區林興里",1872025
"10307","臺北市","中正區龍福里",1905662
"10307","臺北市","中正區龍光里",1046863
"10307","臺北市","中正區龍興里",939704
"10307","臺北市","中正區梅花里",2471729
"10307","臺北市","中正區南福里",3833057
"10307","臺北市","中正區南門里",808042
"10307","臺北市","中正區三愛里",3227655
"10307","臺北市","中正區廈安里",893633
"10307","臺北市","中正區水源里",1683211
"10307","臺北市","中正區網溪里",1926987
"10307","臺北市","中正區文北里",3215860
"10307","臺北市","中正區文盛里",1387177
"10307","臺北市","中正區文祥里",2173380
"10307","臺北市","中正區新營里",2674135
"10307","臺北市","中正區幸福里",2996904
"10307","臺北市","中正區幸市里",3099781
"10307","臺北市","中正區螢圃里",1880464
"10307","臺北市","中正區螢雪里",1407121
"10307","臺北市","中正區永昌里",1770230
"10307","臺北市","中正區永功里",2012293
"10307","臺北市","中正區忠勤里",1768435
"10309","臺北市","北投區八仙里",1922201
"10309","臺北市","北投區大同里",2364034
"10309","臺北市","北投區大屯里",469850
"10309","臺北市","北投區稻香里",1620508
"10309","臺北市","北投區東華里",1367275
"10309","臺北市","北投區豐年里",1249943
"10309","臺北市","北投區福興里",2238818
"10309","臺北市","北投區關渡里",4214514
"10309","臺北市","北投區湖山里",710693
