縣市,鄉鎮,地區,設有戶籍宅數(宅).x,設有戶籍宅數之平均人口數(人),1人一宅宅數(宅),1人一宅宅數比例(%),2人一宅宅數(宅),2人一宅宅數比例(%),3人一宅宅數(宅),3人一宅宅數比例(%),4人一宅宅數(宅),4人一宅宅數比例(%),5人一宅宅數(宅),5人一宅宅數比例(%),6人以上一宅宅數(宅),6人以上一宅宅數比例(%),設有戶籍宅數(宅).y,設有戶籍宅數之平均戶數(戶),1戶一宅(宅),1戶一宅比例(%),2戶一宅(宅),2戶一宅比例(%),3戶一宅(宅),3戶一宅比例(%),4戶一宅(宅),4戶一宅比例(%),5戶一宅(宅),5戶一宅比例(%),6戶以上一宅(宅),6戶以上一宅比例(%),總戶長數(人).x,戶長平均年齡(歲),25(含)歲以下戶長數(人),25(含)歲以下戶長數比例(%),25-35(含)歲戶長數(人),25-35(含)歲戶長數比例(%),35-45(含)歲戶長數(人),35-45(含)歲戶長數比例(%),45-55(含)歲戶長數(人),45-55(含)歲戶長數比例(%),55-65(含)歲戶長數(人),55-65(含)歲戶長數比例(%),65歲以上戶長數(人),65歲以上戶長數比例(%),總戶長數(人).y,每戶平均老年人口數(人),無老年人口戶數(戶),無老年人口戶數比例(%),一位老年人口戶數(戶),一位老年人口戶數比例(%),二位老年人口戶數(戶),二位老年人口戶數比例(%),三位以上老年人口戶數(戶),三位以上老年人口戶數比例(%),僅老年人口居住宅數(宅),一名老年人口宅數(宅),一名老年人口宅數比例(%),二名老年人口宅數(宅),二名老年人口宅數比例(%),三名以上老年人口宅數(宅),三名以上老年人口宅數比例(%),總戶長數(人),有偶(人),有偶比例(%),離婚(人),離婚比例(%),喪偶(人),喪偶比例(%),婚姻關係消滅(人),婚姻關係消滅比例(%),未婚(人),未婚比例(%),其他(人),其他比例(%)
臺北市,萬華區,騰雲里,1027,3.1,252,24.54%,208,20.25%,182,17.72%,174,16.94%,113,11.00%,98,9.54%,1027,1.29,788,76.73%,191,18.60%,41,3.99%,7,0.68%,0,0.00%,0,0.00%,1318,55.5,27,2.05%,126,9.56%,187,14.19%,301,22.84%,351,26.63%,326,24.73%,1321,0.37,917,69.42%,326,24.68%,75,5.68%,3,0.23%,76,61,80.26%,15,19.74%,0,0.00%,1318,753,57.13%,179,13.58%,136,10.32%,1,0.08%,249,18.89%,0,0.00%
臺北市,大同區,大有里,1420,3.68,346,24.37%,244,17.18%,227,15.99%,197,13.87%,115,8.10%,291,20.49%,1420,1.36,1061,74.72%,248,17.46%,80,5.63%,23,1.62%,5,0.35%,3,0.21%,1932,55.6,29,1.50%,179,9.27%,330,17.08%,419,21.69%,467,24.17%,508,26.29%,1931,0.39,1334,69.08%,459,23.77%,126,6.53%,12,0.62%,119,99,83.19%,16,13.45%,4,3.36%,1932,1221,63.20%,196,10.14%,209,10.82%,1,0.05%,305,15.79%,0,0.00%
臺北市,大同區,民權里,1936,3.64,544,28.10%,294,15.19%,298,15.39%,252,13.02%,165,8.52%,383,19.78%,1936,1.36,1418,73.24%,384,19.83%,97,5.01%,28,1.45%,5,0.26%,4,0.21%,2640,52.97,43,1.63%,301,11.40%,570,21.59%,583,22.08%,624,23.64%,519,19.66%,2639,0.29,1989,75.37%,529,20.05%,118,4.47%,3,0.11%,130,105,80.77%,21,16.15%,4,3.08%,2640,1633,61.86%,276,10.45%,219,8.30%,2,0.08%,510,19.32%,0,0.00%
臺北市,大同區,永樂里,1782,3.18,519,29.12%,352,19.75%,277,15.54%,240,13.47%,148,8.31%,246,13.80%,1782,1.26,1423,79.85%,280,15.71%,61,3.42%,12,0.67%,3,0.17%,3,0.17%,2247,55.15,43,1.91%,223,9.92%,385,17.13%,481,21.41%,534,23.77%,581,25.86%,2247,0.39,1563,69.56%,518,23.05%,156,6.94%,10,0.45%,171,131,76.61%,38,22.22%,2,1.17%,2247,1452,64.62%,231,10.28%,191,8.50%,1,0.04%,372,16.56%,0,0.00%
臺北市,大同區,玉泉里,1029,3.1,326,31.68%,179,17.40%,159,15.45%,154,14.97%,76,7.39%,135,13.12%,1029,1.25,829,80.56%,153,14.87%,40,3.89%,5,0.49%,2,0.19%,0,0.00%,1285,55.87,14,1.09%,114,8.87%,255,19.84%,221,17.20%,335,26.07%,346,26.93%,1285,0.38,885,68.87%,323,25.14%,73,5.68%,4,0.31%,121,102,84.30%,16,13.22%,3,2.48%,1285,817,63.58%,124,9.65%,129,10.04%,0,0.00%,215,16.73%,0,0.00%
臺北市,大同區,光能里,1477,3.7,386,26.13%,207,14.01%,238,16.11%,218,14.76%,129,8.73%,299,20.24%,1477,1.37,1090,73.80%,276,18.69%,77,5.21%,24,1.62%,9,0.61%,1,0.07%,2022,55.26,32,1.58%,165,8.16%,404,19.98%,468,23.15%,449,22.21%,504,24.93%,2021,0.37,1426,70.56%,455,22.51%,132,6.53%,8,0.40%,126,97,76.98%,25,19.84%,4,3.17%,2022,1284,63.50%,194,9.59%,197,9.74%,1,0.05%,346,17.11%,0,0.00%
臺北市,大同區,老師里,1535,4.05,292,19.02%,223,14.53%,241,15.70%,259,16.87%,172,11.21%,348,22.67%,1535,1.51,1043,67.95%,335,21.82%,114,7.43%,26,1.69%,9,0.59%,8,0.52%,2312,55.32,46,1.99%,232,10.03%,418,18.08%,472,20.42%,524,22.66%,620,26.82%,2311,0.38,1573,68.07%,589,25.49%,148,6.40%,1,0.04%,110,85,77.27%,24,21.82%,1,0.91%,2312,1391,60.16%,234,10.12%,298,12.89%,1,0.04%,388,16.78%,0,0.00%
臺北市,大同區,至聖里,2601,3.22,740,28.45%,431,16.57%,443,17.03%,415,15.96%,218,8.38%,354,13.61%,2601,1.28,2038,78.35%,446,17.15%,92,3.54%,18,0.69%,4,0.15%,3,0.12%,3319,55.25,53,1.60%,344,10.36%,619,18.65%,655,19.73%,768,23.14%,880,26.51%,3318,0.38,2277,68.63%,835,25.17%,198,5.97%,8,0.24%,234,186,79.49%,45,19.23%,3,1.28%,3319,1949,58.72%,370,11.15%,386,11.63%,1,0.03%,613,18.47%,0,0.00%
臺北市,大同區,延平里,1401,3.08,459,32.76%,273,19.49%,213,15.20%,163,11.63%,104,7.42%,189,13.49%,1401,1.3,1085,77.44%,243,17.34%,50,3.57%,17,1.21%,4,0.29%,2,0.14%,1821,54.62,22,1.21%,195,10.71%,317,17.41%,410,22.52%,443,24.33%,434,23.83%,1819,0.34,1306,71.80%,412,22.65%,99,5.44%,2,0.11%,130,98,75.38%,28,21.54%,4,3.08%,1821,955,52.44%,263,14.44%,190,10.43%,2,0.11%,411,22.57%,0,0.00%
臺北市,大同區,保安里,1203,3.62,320,26.60%,177,14.71%,192,15.96%,160,13.30%,115,9.56%,239,19.87%,1203,1.4,866,71.99%,239,19.87%,65,5.40%,26,2.16%,3,0.25%,4,0.33%,1684,56.82,26,1.54%,146,8.67%,270,16.03%,373,22.15%,360,21.38%,509,30.23%,1682,0.43,1085,64.51%,474,28.18%,117,6.96%,6,0.36%,121,98,80.99%,22,18.18%,1,0.83%,1684,1018,60.45%,163,9.68%,216,12.83%,1,0.06%,286,16.98%,0,0.00%
臺北市,大同區,南芳里,1264,3.4,348,27.53%,211,16.69%,209,16.53%,173,13.69%,115,9.10%,208,16.46%,1264,1.31,970,76.74%,221,17.48%,53,4.19%,17,1.34%,2,0.16%,1,0.08%,1656,54.45,27,1.63%,175,10.57%,321,19.38%,354,21.38%,372,22.46%,407,24.58%,1655,0.37,1163,70.27%,381,23.02%,103,6.22%,8,0.48%,109,93,85.32%,15,13.76%,1,0.92%,1656,967,58.39%,205,12.38%,179,10.81%,0,0.00%,305,18.42%,0,0.00%
臺北市,大同區,建功里,1527,3.15,510,33.40%,289,18.93%,197,12.90%,183,11.98%,123,8.06%,225,14.73%,1527,1.3,1192,78.06%,247,16.18%,59,3.86%,19,1.24%,8,0.52%,2,0.13%,1992,55.61,23,1.15%,182,9.14%,350,17.57%,424,21.29%,494,24.80%,519,26.05%,1992,0.35,1398,70.18%,490,24.60%,99,4.97%,5,0.25%,167,136,81.44%,28,16.77%,3,1.80%,1992,1167,58.58%,241,12.10%,196,9.84%,0,0.00%,388,19.48%,0,0.00%
臺北市,大同區,建明里,1161,3.11,411,35.40%,211,18.17%,174,14.99%,136,11.71%,59,5.08%,170,14.64%,1161,1.3,931,80.19%,160,13.78%,48,4.13%,15,1.29%,3,0.26%,4,0.34%,1507,55.73,23,1.53%,140,9.29%,240,15.93%,313,20.77%,415,27.54%,376,24.95%,1506,0.36,1064,70.65%,346,22.97%,89,5.91%,7,0.46%,130,110,84.62%,18,13.85%,2,1.54%,1507,895,59.39%,200,13.27%,141,9.36%,1,0.07%,270,17.92%,0,0.00%
臺北市,大同區,建泰里,1261,3.18,431,34.18%,213,16.89%,172,13.64%,159,12.61%,101,8.01%,185,14.67%,1261,1.29,981,77.80%,212,16.81%,54,4.28%,11,0.87%,2,0.16%,1,0.08%,1628,53.91,43,2.64%,185,11.36%,303,18.61%,337,20.70%,368,22.60%,392,24.08%,1627,0.34,1171,71.97%,367,22.56%,83,5.10%,6,0.37%,127,107,84.25%,18,14.17%,2,1.57%,1628,1001,61.49%,149,9.15%,154,9.46%,0,0.00%,324,19.90%,0,0.00%
臺北市,大同區,星明里,1999,3.18,671,33.57%,345,17.26%,298,14.91%,227,11.36%,153,7.65%,305,15.26%,1999,1.3,1567,78.39%,318,15.91%,79,3.95%,24,1.20%,7,0.35%,4,0.20%,2597,51.98,43,1.66%,326,12.55%,598,23.03%,583,22.45%,561,21.60%,486,18.71%,2597,0.27,2006,77.24%,484,18.64%,101,3.89%,6,0.23%,133,113,84.96%,19,14.29%,1,0.75%,2597,1566,60.30%,326,12.55%,185,7.12%,0,0.00%,520,20.02%,0,0.00%
臺北市,大同區,重慶里,1993,3.56,453,22.73%,331,16.61%,334,16.76%,320,16.06%,182,9.13%,373,18.72%,1993,1.3,1522,76.37%,367,18.41%,81,4.06%,19,0.95%,3,0.15%,1,0.05%,2596,54.39,43,1.66%,251,9.67%,483,18.61%,614,23.65%,633,24.38%,572,22.03%,2596,0.34,1885,72.61%,541,20.84%,166,6.39%,4,0.15%,126,87,69.05%,38,30.16%,1,0.79%,2596,1690,65.10%,247,9.51%,236,9.09%,0,0.00%,423,16.29%,0,0.00%
臺北市,大同區,國順里,801,3.86,199,24.84%,119,14.86%,119,14.86%,117,14.61%,76,9.49%,171,21.35%,801,1.42,561,70.04%,184,22.97%,39,4.87%,13,1.62%,2,0.25%,2,0.25%,1141,57.02,8,0.70%,83,7.27%,186,16.30%,243,21.30%,291,25.50%,330,28.92%,1141,0.4,756,66.26%,320,28.05%,63,5.52%,2,0.18%,62,54,87.10%,7,11.29%,1,1.61%,1141,583,51.10%,169,14.81%,171,14.99%,0,0.00%,218,19.11%,0,0.00%
臺北市,大同區,國慶里,1483,3.1,444,29.94%,294,19.82%,220,14.83%,212,14.30%,122,8.23%,191,12.88%,1483,1.23,1208,81.46%,220,14.83%,44,2.97%,9,0.61%,2,0.13%,0,0.00%,1826,53.95,43,2.35%,194,10.62%,333,18.24%,423,23.17%,427,23.38%,406,22.23%,1825,0.32,1335,73.15%,405,22.19%,81,4.44%,4,0.22%,124,96,77.42%,28,22.58%,0,0.00%,1826,1152,63.09%,151,8.27%,180,9.86%,0,0.00%,343,18.78%,0,0.00%
臺北市,大同區,揚雅里,1117,3.94,313,28.02%,224,20.05%,190,17.01%,154,13.79%,94,8.42%,142,12.71%,1117,1.98,866,77.53%,207,18.53%,34,3.04%,5,0.45%,3,0.27%,2,0.18%,2213,56.8,35,1.58%,174,7.86%,322,14.55%,535,24.18%,567,25.62%,580,26.21%,2212,0.33,1571,71.02%,557,25.18%,82,3.71%,2,0.09%,110,89,80.91%,20,18.18%,1,0.91%,2213,991,44.78%,408,18.44%,219,9.90%,3,0.14%,592,26.75%,0,0.00%
臺北市,大同區,斯文里,1781,3.16,541,30.38%,307,17.24%,291,16.34%,273,15.33%,129,7.24%,240,13.48%,1781,1.29,1368,76.81%,331,18.59%,64,3.59%,16,0.90%,1,0.06%,1,0.06%,2297,54.85,31,1.35%,205,8.92%,427,18.59%,558,24.29%,538,23.42%,538,23.42%,2297,0.34,1650,71.83%,517,22.51%,124,5.40%,6,0.26%,175,149,85.14%,25,14.29%,1,0.57%,2297,1293,56.29%,323,14.06%,256,11.14%,3,0.13%,422,18.37%,0,0.00%
臺北市,大同區,景星里,760,3.87,197,25.92%,124,16.32%,115,15.13%,97,12.76%,72,9.47%,155,20.39%,760,1.53,506,66.58%,169,22.24%,55,7.24%,18,2.37%,7,0.92%,5,0.66%,1163,56.27,16,1.38%,108,9.29%,179,15.39%,247,21.24%,272,23.39%,341,29.32%,1163,0.41,774,66.55%,324,27.86%,63,5.42%,2,0.17%,66,52,78.79%,12,18.18%,2,3.03%,1163,589,50.64%,180,15.48%,143,12.30%,1,0.09%,250,21.50%,0,0.00%
臺北市,大同區,朝陽里,1654,2.79,606,36.64%,313,18.92%,236,14.27%,206,12.45%,133,8.04%,160,9.67%,1654,1.21,1348,81.50%,268,16.20%,30,1.81%,6,0.36%,2,0.12%,0,0.00%,2008,53.97,47,2.34%,211,10.51%,380,18.92%,446,22.21%,451,22.46%,473,23.56%,2008,0.33,1469,73.16%,428,21.31%,101,5.03%,10,0.50%,159,132,83.02%,23,14.47%,4,2.52%,2008,1156,57.57%,249,12.40%,199,9.91%,1,0.05%,403,20.07%,0,0.00%
臺北市,大同區,隆和里,855,3.78,212,24.80%,127,14.85%,116,13.57%,128,14.97%,85,9.94%,187,21.87%,855,1.4,622,72.75%,161,18.83%,45,5.26%,18,2.11%,8,0.94%,1,0.12%,1198,56.48,18,1.50%,100,8.35%,206,17.20%,258,21.54%,253,21.12%,363,30.30%,1197,0.44,778,65.00%,321,26.82%,94,7.85%,4,0.33%,78,61,78.21%,17,21.79%,0,0.00%,1198,724,60.43%,120,10.02%,127,10.60%,3,0.25%,224,18.70%,0,0.00%
臺北市,大同區,蓬萊里,1571,3.27,463,29.47%,278,17.70%,242,15.40%,220,14.00%,139,8.85%,229,14.58%,1571,1.3,1199,76.32%,290,18.46%,64,4.07%,14,0.89%,3,0.19%,1,0.06%,2048,55.01,45,2.20%,213,10.40%,347,16.94%,430,21.00%,494,24.12%,519,25.34%,2047,0.36,1429,69.81%,506,24.72%,110,5.37%,2,0.10%,157,129,82.17%,26,16.56%,2,1.27%,2048,1229,60.01%,211,10.30%,212,10.35%,0,0.00%,396,19.34%,0,0.00%
臺北市,大同區,鄰江里,1863,3.58,454,24.37%,298,16.00%,304,16.32%,291,15.62%,183,9.82%,333,17.87%,1863,1.37,1366,73.32%,367,19.70%,88,4.72%,25,1.34%,11,0.59%,6,0.32%,2561,56.36,38,1.48%,217,8.47%,419,16.36%,546,21.32%,623,24.33%,718,28.04%,2559,0.4,1740,68.00%,620,24.23%,188,7.35%,11,0.43%,169,139,82.25%,26,15.38%,4,2.37%,2561,1511,59.00%,253,9.88%,318,12.42%,1,0.04%,478,18.66%,0,0.00%
臺北市,大同區,雙連里,2565,4.05,627,24.44%,336,13.10%,365,14.23%,349,13.61%,248,9.67%,640,24.95%,2565,1.49,1737,67.72%,556,21.68%,190,7.41%,50,1.95%,18,0.70%,14,0.55%,3816,54.69,45,1.18%,305,7.99%,823,21.57%,873,22.88%,898,23.53%,872,22.85%,3815,0.33,2788,73.08%,828,21.70%,179,4.69%,20,0.52%,172,142,82.56%,26,15.12%,4,2.33%,3816,2292,60.06%,446,11.69%,386,10.12%,2,0.05%,690,18.08%,0,0.00%
臺北市,內湖區,大湖里,1824,3.16,479,26.26%,314,17.21%,335,18.37%,326,17.87%,157,8.61%,213,11.68%,1824,1.19,1540,84.43%,231,12.66%,43,2.36%,7,0.38%,2,0.11%,1,0.05%,2174,51.54,49,2.25%,219,10.07%,441,20.29%,649,29.85%,527,24.24%,289,13.29%,2176,0.24,1745,80.19%,341,15.67%,88,4.04%,2,0.09%,65,51,78.46%,13,20.00%,1,1.54%,2174,1459,67.11%,194,8.92%,123,5.66%,0,0.00%,398,18.31%,0,0.00%
臺北市,內湖區,五分里,2682,4.44,514,19.16%,309,11.52%,358,13.35%,441,16.44%,277,10.33%,783,29.19%,2682,1.52,1696,63.24%,663,24.72%,243,9.06%,64,2.39%,13,0.48%,3,0.11%,4088,49.61,94,2.30%,466,11.40%,1186,29.01%,1047,25.61%,784,19.18%,511,12.50%,4089,0.2,3406,83.30%,547,13.38%,130,3.18%,6,0.15%,70,61,87.14%,8,11.43%,1,1.43%,4088,2757,67.44%,467,11.42%,284,6.95%,0,0.00%,580,14.19%,0,0.00%
臺北市,內湖區,內湖里,2096,2.9,664,31.68%,409,19.51%,349,16.65%,313,14.93%,151,7.20%,210,10.02%,2096,1.2,1751,83.54%,289,13.79%,45,2.15%,5,0.24%,4,0.19%,2,0.10%,2518,52.89,59,2.34%,253,10.05%,438,17.39%,729,28.95%,614,24.38%,425,16.88%,2518,0.27,1966,78.08%,433,17.20%,115,4.57%,4,0.16%,112,84,75.00%,25,22.32%,3,2.68%,2518,1530,60.76%,276,10.96%,206,8.18%,0,0.00%,506,20.10%,0,0.00%
臺北市,內湖區,內溝里,1291,3.95,291,22.54%,174,13.48%,227,17.58%,218,16.89%,124,9.60%,257,19.91%,1291,1.42,920,71.26%,276,21.38%,59,4.57%,23,1.78%,3,0.23%,10,0.77%,1838,51.69,31,1.69%,189,10.28%,400,21.76%,513,27.91%,452,24.59%,253,13.76%,1838,0.23,1489,81.01%,276,15.02%,67,3.65%,6,0.33%,45,37,82.22%,7,15.56%,1,2.22%,1838,1208,65.72%,217,11.81%,129,7.02%,0,0.00%,284,15.45%,0,0.00%
臺北市,內湖區,石潭里,1596,2.38,747,46.80%,282,17.67%,215,13.47%,173,10.84%,80,5.01%,99,6.20%,1596,1.15,1400,87.72%,161,10.09%,30,1.88%,2,0.13%,2,0.13%,1,0.06%,1836,48.81,62,3.38%,319,17.37%,486,26.47%,392,21.35%,298,16.23%,279,15.20%,1836,0.23,1479,80.56%,290,15.80%,63,3.43%,4,0.22%,113,95,84.07%,17,15.04%,1,0.88%,1836,1057,57.57%,170,9.26%,126,6.86%,0,0.00%,483,26.31%,0,0.00%
臺北市,內湖區,安泰里,1578,3.7,310,19.65%,258,16.35%,272,17.24%,293,18.57%,162,10.27%,283,17.93%,1578,1.33,1170,74.14%,313,19.84%,79,5.01%,13,0.82%,3,0.19%,0,0.00%,2099,50.53,28,1.33%,242,11.53%,539,25.68%,560,26.68%,482,22.96%,248,11.82%,2100,0.21,1735,82.62%,290,13.81%,74,3.52%,1,0.05%,45,34,75.56%,11,24.44%,0,0.00%,2099,1382,65.84%,266,12.67%,144,6.86%,0,0.00%,307,14.63%,0,0.00%
臺北市,內湖區,安湖里,1947,4.33,292,15.00%,224,11.50%,321,16.49%,374,19.21%,225,11.56%,511,26.25%,1947,1.39,1349,69.29%,459,23.57%,111,5.70%,26,1.34%,2,0.10%,0,0.00%,2715,51.33,55,2.03%,233,8.58%,605,22.28%,825,30.39%,674,24.83%,323,11.90%,2714,0.22,2238,82.46%,369,13.60%,103,3.80%,4,0.15%,58,43,74.14%,15,25.86%,0,0.00%,2715,2005,73.85%,255,9.39%,154,5.67%,0,0.00%,301,11.09%,0,0.00%
臺北市,內湖區,行善里,2211,3.13,655,29.62%,402,18.18%,342,15.47%,335,15.15%,182,8.23%,295,13.34%,2211,1.27,1713,77.48%,407,18.41%,80,3.62%,9,0.41%,2,0.09%,0,0.00%,2813,51.93,47,1.67%,273,9.70%,683,24.28%,759,26.98%,589,20.94%,462,16.42%,2813,0.26,2205,78.39%,479,17.03%,126,4.48%,3,0.11%,120,97,80.83%,22,18.33%,1,0.83%,2813,1747,62.10%,336,11.94%,230,8.18%,0,0.00%,500,17.77%,0,0.00%
臺北市,內湖區,西安里,2159,3.2,508,23.53%,391,18.11%,402,18.62%,415,19.22%,195,9.03%,248,11.49%,2159,1.2,1795,83.14%,314,14.54%,43,1.99%,6,0.28%,1,0.05%,0,0.00%,2581,53.61,33,1.28%,250,9.69%,462,17.90%,608,23.56%,813,31.50%,415,16.08%,2581,0.27,2014,78.03%,444,17.20%,117,4.53%,6,0.23%,100,82,82.00%,17,17.00%,1,1.00%,2581,1725,66.83%,245,9.49%,198,7.67%,0,0.00%,413,16.00%,0,0.00%
臺北市,內湖區,西康里,3207,3.03,907,28.28%,571,17.80%,602,18.77%,525,16.37%,260,8.11%,342,10.66%,3207,1.18,2713,84.60%,427,13.31%,60,1.87%,6,0.19%,0,0.00%,1,0.03%,3777,52.76,74,1.96%,390,10.33%,720,19.06%,1022,27.06%,939,24.86%,632,16.73%,3776,0.27,2948,78.07%,628,16.63%,192,5.08%,8,0.21%,160,116,72.50%,41,25.63%,3,1.88%,3777,2436,64.50%,396,10.48%,292,7.73%,1,0.03%,652,17.26%,0,0.00%
臺北市,內湖區,西湖里,2299,3.36,513,22.31%,363,15.79%,446,19.40%,430,18.70%,220,9.57%,327,14.22%,2299,1.23,1863,81.04%,357,15.53%,72,3.13%,6,0.26%,0,0.00%,1,0.04%,2825,54.16,40,1.42%,284,10.05%,489,17.31%,643,22.76%,827,29.27%,542,19.19%,2823,0.3,2133,75.56%,541,19.16%,145,5.14%,4,0.14%,122,105,86.07%,16,13.11%,1,0.82%,2825,1819,64.39%,273,9.66%,286,10.12%,1,0.04%,446,15.79%,0,0.00%
臺北市,內湖區,秀湖里,2029,3.19,480,23.66%,373,18.38%,391,19.27%,374,18.43%,182,8.97%,229,11.29%,2029,1.2,1688,83.19%,286,14.10%,48,2.37%,5,0.25%,1,0.05%,1,0.05%,2435,54.46,37,1.52%,186,7.64%,368,15.11%,704,28.91%,686,28.17%,454,18.64%,2435,0.32,1822,74.83%,456,18.73%,147,6.04%,10,0.41%,113,83,73.45%,28,24.78%,2,1.77%,2435,1692,69.49%,212,8.71%,177,7.27%,0,0.00%,354,14.54%,0,0.00%
臺北市,內湖區,明湖里,1290,4.58,167,12.95%,146,11.32%,219,16.98%,242,18.76%,133,10.31%,383,29.69%,1290,1.5,830,64.34%,321,24.88%,106,8.22%,28,2.17%,2,0.16%,3,0.23%,1931,50.45,30,1.55%,179,9.27%,512,26.51%,541,28.02%,467,24.18%,202,10.46%,1931,0.19,1630,84.41%,238,12.33%,61,3.16%,2,0.10%,31,22,70.97%,8,25.81%,1,3.23%,1931,1415,73.28%,183,9.48%,132,6.84%,0,0.00%,201,10.41%,0,0.00%
臺北市,內湖區,東湖里,2274,3.89,451,19.83%,331,14.56%,352,15.48%,417,18.34%,229,10.07%,494,21.72%,2274,1.37,1619,71.20%,490,21.55%,142,6.24%,20,0.88%,3,0.13%,0,0.00%,3119,51.01,57,1.83%,305,9.78%,687,22.03%,918,29.43%,802,25.71%,350,11.22%,3119,0.19,2615,83.84%,415,13.31%,85,2.73%,4,0.13%,64,53,82.81%,11,17.19%,0,0.00%,3119,2078,66.62%,366,11.73%,222,7.12%,1,0.03%,452,14.49%,0,0.00%
臺北市,內湖區,金湖里,3177,3.3,688,21.66%,568,17.88%,662,20.84%,592,18.63%,260,8.18%,407,12.81%,3177,1.22,2603,81.93%,475,14.95%,83,2.61%,12,0.38%,2,0.06%,2,0.06%,3879,50.22,68,1.75%,305,7.86%,1065,27.46%,1322,34.08%,710,18.30%,409,10.54%,3879,0.21,3237,83.45%,497,12.81%,133,3.43%,12,0.31%,132,97,73.48%,32,24.24%,3,2.27%,3879,2852,73.52%,313,8.07%,182,4.69%,0,0.00%,532,13.71%,0,0.00%
臺北市,內湖區,金瑞里,2068,3.41,480,23.21%,340,16.44%,364,17.60%,378,18.28%,216,10.44%,290,14.02%,2068,1.26,1639,79.26%,347,16.78%,68,3.29%,8,0.39%,5,0.24%,1,0.05%,2601,53.22,28,1.08%,239,9.19%,533,20.49%,665,25.57%,705,27.10%,431,16.57%,2601,0.26,2039,78.39%,448,17.22%,109,4.19%,5,0.19%,99,82,82.83%,17,17.17%,0,0.00%,2601,1698,65.28%,288,11.07%,221,8.50%,0,0.00%,394,15.15%,0,0.00%
臺北市,內湖區,金龍里,1666,3.37,371,22.27%,260,15.61%,324,19.45%,317,19.03%,167,10.02%,227,13.63%,1666,1.23,1342,80.55%,278,16.69%,40,2.40%,6,0.36%,0,0.00%,0,0.00%,2042,54.19,33,1.62%,172,8.42%,370,18.12%,492,24.09%,572,28.01%,403,19.74%,2042,0.31,1521,74.49%,417,20.42%,102,5.00%,2,0.10%,96,72,75.00%,21,21.88%,3,3.13%,2042,1318,64.54%,218,10.68%,211,10.33%,0,0.00%,295,14.45%,0,0.00%
臺北市,內湖區,南湖里,1617,3.76,322,19.91%,262,16.20%,270,16.70%,304,18.80%,142,8.78%,317,19.60%,1617,1.35,1176,72.73%,336,20.78%,83,5.13%,20,1.24%,2,0.12%,0,0.00%,2187,48.72,40,1.83%,216,9.88%,642,29.36%,718,32.83%,378,17.28%,193,8.82%,2187,0.18,1876,85.78%,231,10.56%,77,3.52%,3,0.14%,43,31,72.09%,11,25.58%,1,2.33%,2187,1610,73.62%,206,9.42%,73,3.34%,0,0.00%,298,13.63%,0,0.00%
臺北市,內湖區,康寧里,2297,4.2,322,14.02%,276,12.02%,412,17.94%,467,20.33%,264,11.49%,556,24.21%,2297,1.37,1651,71.88%,482,20.98%,129,5.62%,25,1.09%,8,0.35%,2,0.09%,3155,51.3,37,1.17%,221,7.00%,834,26.43%,974,30.87%,701,22.22%,388,12.30%,3155,0.24,2556,81.01%,458,14.52%,132,4.18%,9,0.29%,52,41,78.85%,10,19.23%,1,1.92%,3155,2262,71.70%,336,10.65%,176,5.58%,0,0.00%,381,12.08%,0,0.00%
臺北市,內湖區,清白里,3170,2.76,1021,32.21%,624,19.68%,577,18.20%,490,15.46%,222,7.00%,236,7.44%,3170,1.15,2751,86.78%,374,11.80%,37,1.17%,6,0.19%,2,0.06%,0,0.00%,3645,50.68,72,1.98%,357,9.79%,882,24.20%,1083,29.71%,829,22.74%,422,11.58%,3643,0.22,2976,81.69%,560,15.37%,97,2.66%,10,0.27%,144,111,77.08%,29,20.14%,4,2.78%,3645,2302,63.16%,359,9.85%,215,5.90%,0,0.00%,769,21.10%,0,0.00%
臺北市,內湖區,港都里,1617,3.68,312,19.29%,241,14.90%,316,19.54%,281,17.38%,177,10.95%,290,17.93%,1617,1.31,1222,75.57%,309,19.11%,71,4.39%,11,0.68%,3,0.19%,1,0.06%,2124,52.93,30,1.41%,209,9.84%,425,20.01%,548,25.80%,548,25.80%,364,17.14%,2124,0.26,1661,78.20%,372,17.51%,90,4.24%,1,0.05%,74,67,90.54%,7,9.46%,0,0.00%,2124,1456,68.55%,214,10.08%,176,8.29%,0,0.00%,278,13.09%,0,0.00%
臺北市,內湖區,港富里,2738,3.67,523,19.10%,423,15.45%,490,17.90%,496,18.12%,307,11.21%,499,18.22%,2738,1.28,2114,77.21%,512,18.70%,88,3.21%,21,0.77%,3,0.11%,0,0.00%,3502,54.35,58,1.66%,267,7.62%,625,17.85%,914,26.10%,973,27.78%,665,18.99%,3501,0.3,2630,75.12%,679,19.39%,190,5.43%,2,0.06%,150,125,83.33%,25,16.67%,0,0.00%,3502,2395,68.39%,336,9.59%,328,9.37%,0,0.00%,443,12.65%,0,0.00%
臺北市,內湖區,港華里,2524,3.81,456,18.07%,358,14.18%,435,17.23%,487,19.29%,286,11.33%,502,19.89%,2524,1.29,1924,76.23%,483,19.14%,94,3.72%,20,0.79%,3,0.12%,0,0.00%,3267,52.63,46,1.41%,288,8.82%,731,22.38%,778,23.81%,937,28.68%,487,14.91%,3267,0.25,2611,79.92%,516,15.79%,133,4.07%,7,0.21%,94,76,80.85%,16,17.02%,2,2.13%,3267,2270,69.48%,317,9.70%,255,7.81%,0,0.00%,425,13.01%,0,0.00%
