"統計年月","縣市","行政區域","售電量度數","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得中位數","綜合所得IQR","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","有偶人數","有偶比例","離婚人數","離婚比例","未婚比例","每戶平均用電度數","每人平均用電度數"
10401,"臺北市","中山區正守里",922112,2947,0.1127,0.3451,0.5422,1227,1446594,707,963,1410,3312,0.5205,0.4795,0.1691,0.2917,0.3898,0.1495,7,4,3,4,1,837,"59.49%",145,"10.31%","20.18%",653.98,278.42
10401,"臺北市","中山區正義里",2280561,4828,0.0814,0.3177,0.6009,1636,1517062,608,766,2650,5381,0.5642,0.4358,0.1606,0.3066,0.4098,0.123,11,3,8,8,1,1173,"43.70%",543,"20.23%","29.06%",860.59,423.82
10401,"臺北市","中山區中吉里",1717045,5038,0.1262,0.3601,0.5137,2051,2995754,775,1122,2309,5824,0.5172,0.4828,0.2139,0.2679,0.3738,0.1442,8,4,4,2,4,1449,"62.06%",232,"9.94%","19.66%",743.63,294.82
10401,"臺北市","中山區中山里",2607134,5882,0.0995,0.3208,0.5797,2169,2158074,630,799,3510,6444,0.5714,0.4286,0.1358,0.3293,0.4137,0.1212,11,5,6,9,2,1537,"43.47%",653,"18.47%","31.73%",742.77,404.58
10401,"臺北市","中山區中央里",1244419,3255,0.1164,0.3567,0.5269,1286,1395359,706,908,1555,3874,0.5354,0.4646,0.2217,0.2586,0.3761,0.1435,9,5,4,5,0,922,"59.25%",168,"10.80%","20.50%",800.27,321.22
10401,"臺北市","中山區中原里",1525606,4591,0.1215,0.3496,0.5289,1835,2157526,708,959,2179,5158,0.5293,0.4707,0.1756,0.2955,0.3808,0.1481,15,10,5,4,0,1301,"58.92%",262,"11.87%","20.24%",700.14,295.77
10401,"臺北市","中山區中庄里",1694925,4732,0.0926,0.2961,0.6114,1714,1607612,623,789,2264,5244,0.5214,0.4788,0.1604,0.2921,0.3907,0.1569,9,5,4,10,1,1250,"54.23%",334,"14.49%","21.43%",748.64,323.21
10401,"臺北市","中山區朱馥里",1523400,5403,0.1044,0.3254,0.5702,2058,2251213,665,875,2516,6229,0.5221,0.4779,0.1979,0.2854,0.3802,0.1365,8,6,2,2,5,1534,"60.78%",268,"10.62%","19.06%",605.48,244.57
10401,"臺北市","中山區朱崙里",1017595,2622,0.1228,0.3444,0.5328,1101,1404073,721,1052,1330,3005,0.5448,0.4552,0.189,0.2782,0.3887,0.1438,9,3,6,3,1,784,"58.07%",147,"10.89%","22.74%",765.11,338.63
10401,"臺北市","中山區朱園里",1957491,4220,0.1474,0.3801,0.4725,1724,3103342,798,1093,2168,4711,0.5341,0.4657,0.166,0.2878,0.4067,0.1397,8,4,4,6,2,1240,"56.83%",235,"10.77%","24.29%",902.9,415.51
10401,"臺北市","中正區愛國里",623163,2892,0.1483,0.3492,0.5024,1154,1410887,774,1030,1378,3679,0.5455,0.4545,0.2919,0.2503,0.3332,0.1245,6,3,3,3,0,916,"67.40%",125,"9.20%","13.32%",452.22,169.38
10401,"臺北市","中正區板溪里",1027022,3094,0.1441,0.3529,0.5029,1203,1336356,761,1002,1511,3500,0.5234,0.4766,0.1606,0.306,0.3691,0.164,5,3,2,4,1,912,"59.88%",155,"10.18%","20.88%",679.7,293.43
10401,"臺北市","中正區頂東里",1562580,5622,0.164,0.3801,0.4559,2207,2660895,791,1083,2772,6298,0.5386,0.4614,0.1623,0.3017,0.3741,0.1621,13,6,7,8,2,1680,"59.89%",242,"8.63%","21.68%",563.7,248.11
10401,"臺北市","中正區東門里",851461,3653,0.1963,0.3846,0.4191,1445,6483622,863,1367,1780,4504,0.5169,0.4833,0.2449,0.2633,0.3621,0.1297,6,4,2,4,1,1170,"66.25%",161,"9.12%","15.80%",478.35,189.05
10401,"臺北市","中正區富水里",459264,2256,0.1702,0.3134,0.5164,815,1005573,757,1115,1035,2674,0.4951,0.5052,0.2087,0.3212,0.3396,0.1309,4,2,2,5,1,661,"63.31%",111,"10.63%","16.95%",443.73,171.75
10401,"臺北市","中正區光復里",1915755,3401,0.1197,0.3505,0.5298,1244,1999824,738,995,1842,4236,0.526,0.474,0.2597,0.2538,0.3607,0.1258,10,6,4,5,0,1127,"61.45%",226,"12.32%","19.19%",1040.04,452.26
10401,"臺北市","中正區河堤里",1219353,4290,0.1676,0.397,0.4354,1652,1931602,778,1022,1989,4750,0.5259,0.4741,0.1564,0.2817,0.3909,0.1709,12,8,4,13,1,1214,"60.58%",178,"8.88%","19.06%",613.05,256.71
10401,"臺北市","中正區建國里",352960,1297,0.1665,0.3801,0.4534,501,760340,923,1401,660,1741,0.5434,0.4572,0.3297,0.2596,0.3148,0.0953,3,2,1,3,3,480,"71.75%",59,"8.82%","14.35%",534.79,202.73
10401,"臺北市","中正區黎明里",2085841,2950,0.1451,0.3864,0.4685,1097,1614904,848,1171,1640,3609,0.5165,0.4832,0.2677,0.2449,0.3652,0.1219,8,5,3,4,1,1029,"61.91%",204,"12.27%","20.40%",1271.85,577.96
10401,"臺北市","中正區林興里",1054194,4206,0.1683,0.3283,0.5033,1543,1916982,793,1125,2082,4968,0.5286,0.4712,0.2053,0.2798,0.3671,0.1477,8,5,3,5,2,1277,"61.31%",201,"9.65%","17.52%",506.34,212.2
10401,"臺北市","中正區龍福里",1073936,6415,0.1406,0.3559,0.5035,2131,2759523,919,1248,3516,8201,0.4935,0.5065,0.2736,0.2405,0.3463,0.1396,12,5,7,6,2,2054,"59.52%",442,"12.81%","21.01%",305.44,130.95
10401,"臺北市","中正區龍光里",593677,2961,0.1905,0.3961,0.4134,1203,1604657,899,1253,1414,3982,0.5128,0.4872,0.3066,0.2632,0.3084,0.1215,8,4,4,3,2,1022,"73.90%",92,"6.65%","11.14%",419.86,149.09
10401,"臺北市","中正區龍興里",529067,3390,0.1351,0.3212,0.5437,1196,1381820,795,1032,1588,4540,0.5209,0.4789,0.3123,0.2866,0.3024,0.0987,11,6,5,7,0,1109,"69.01%",143,"8.90%","12.76%",333.17,116.53
10401,"臺北市","中正區梅花里",1522559,2966,0.1527,0.3911,0.4562,1308,1891372,820,1191,1454,3381,0.5217,0.4783,0.1757,0.2612,0.3857,0.1778,4,1,3,4,0,904,"62.56%",127,"8.79%","20.21%",1047.15,450.33
10401,"臺北市","中正區南福里",2255105,9026,0.1851,0.3787,0.4362,3376,5262584,996,1490,4346,11166,0.5123,0.4876,0.294,0.2275,0.3719,0.1066,18,11,7,10,8,3135,"70.99%",366,"8.29%","14.56%",518.89,201.96
10401,"臺北市","中正區南門里",637777,2408,0.1682,0.3825,0.4493,941,1598396,871,1306,1102,3048,0.5344,0.4659,0.2799,0.2411,0.332,0.1473,4,3,1,6,1,758,"69.29%",74,"6.76%","12.71%",578.75,209.24
10401,"臺北市","中正區三愛里",2351974,7565,0.197,0.4037,0.3993,3049,6019581,886,1462,3409,8866,0.5394,0.4606,0.224,0.2406,0.3716,0.1638,10,6,4,10,1,2321,"67.22%",240,"6.95%","16.19%",689.93,265.28
10401,"臺北市","中正區廈安里",695559,3673,0.1301,0.3346,0.5353,1310,1541974,764,1058,1802,4935,0.52,0.4802,0.31,0.2855,0.3143,0.09,14,7,7,4,1,1251,"69.85%",161,"8.99%","13.68%",385.99,140.94
10401,"臺北市","中正區水源里",1023663,2749,0.1531,0.3336,0.5133,1065,1122484,695,874,1382,3076,0.541,0.459,0.1697,0.2828,0.3719,0.1756,4,1,3,7,2,837,"59.91%",126,"9.02%","19.97%",740.71,332.79
10401,"臺北市","中正區網溪里",1261432,5331,0.1559,0.3832,0.4609,2052,2360627,761,1030,2488,6010,0.5301,0.4699,0.1674,0.3052,0.3754,0.1522,10,6,4,10,2,1564,"63.04%",192,"7.74%","19.15%",507.01,209.89
10401,"臺北市","中正區文北里",1811931,4947,0.2086,0.4233,0.3681,2111,5277216,982,1676,2246,5762,0.5259,0.4741,0.2086,0.2371,0.3839,0.1706,15,6,9,2,0,1546,"67.87%",171,"7.51%","14.97%",806.74,314.46
10401,"臺北市","中正區文盛里",805108,2371,0.1725,0.3855,0.442,952,1189659,830,1181,1184,2744,0.5193,0.4803,0.1698,0.273,0.379,0.1782,3,2,1,5,1,724,"62.20%",96,"8.25%","19.50%",679.99,293.41
10401,"臺北市","中正區文祥里",1535192,6760,0.1892,0.3885,0.4223,2700,4218465,1009,1589,3090,8507,0.5297,0.4704,0.2831,0.2304,0.3706,0.1159,6,3,3,5,0,2159,"70.26%",245,"7.97%","13.70%",496.83,180.46
10401,"臺北市","中正區新營里",1794959,7743,0.2115,0.3841,0.4044,3026,5019740,1070,1548,3582,10324,0.5203,0.4797,0.3278,0.2277,0.3483,0.0962,11,5,6,9,2,2652,"74.04%",256,"7.15%","11.81%",501.11,173.86
10401,"臺北市","中正區幸福里",1585716,4124,0.1608,0.3637,0.4755,1671,2469795,840,1223,2014,4990,0.519,0.481,0.2329,0.2657,0.3649,0.1363,15,8,7,8,2,1299,"64.56%",187,"9.29%","18.54%",787.35,317.78
10401,"臺北市","中正區幸市里",1762005,4155,0.18,0.4178,0.4022,1788,3614213,877,1429,1922,4684,0.5307,0.469,0.1789,0.26,0.3813,0.1798,5,4,1,3,0,1257,"64.53%",145,"7.44%","18.94%",916.76,376.18
10401,"臺北市","中正區螢圃里",1274498,5057,0.144,0.3672,0.4888,1947,2110519,679,939,2395,5710,0.5193,0.4807,0.1651,0.2995,0.3655,0.1699,13,7,6,11,0,1494,"62.46%",231,"9.66%","18.10%",532.15,223.2
10401,"臺北市","中正區螢雪里",990322,4145,0.1187,0.3317,0.5496,1531,1466633,652,841,1809,4585,0.5156,0.4846,0.1623,0.3049,0.3817,0.1511,7,3,4,10,3,1087,"59.89%",190,"10.47%","17.52%",547.44,215.99
10401,"臺北市","中正區永昌里",982613,4746,0.0786,0.2699,0.6515,1485,1297599,614,762,2061,5244,0.5095,0.4905,0.1512,0.3057,0.3785,0.1646,10,6,4,4,3,1215,"58.41%",234,"11.25%","16.49%",476.77,187.38
10401,"臺北市","中正區永功里",1153732,5600,0.1141,0.3123,0.5736,2077,2295019,711,920,2595,6756,0.5087,0.4911,0.2225,0.2907,0.3538,0.1331,8,5,3,9,0,1593,"62.37%",276,"10.81%","15.74%",444.6,170.77
10401,"臺北市","中正區忠勤里",1193258,6250,0.0517,0.2117,0.7366,1742,1239334,535,576,3046,6968,0.5195,0.4805,0.1623,0.2936,0.3886,0.1553,9,3,6,10,3,1543,"50.62%",499,"16.37%","19.00%",391.75,171.25
10403,"臺北市","北投區八仙里",1117956,4988,0.091,0.3031,0.6059,1768,1860333,647,874,2108,5736,0.5126,0.4874,0.2022,0.3047,0.3808,0.1123,6,4,2,8,0,1329,"62.93%",249,"11.79%","15.77%",530.34,194.9
10403,"臺北市","北投區大同里",1235422,5492,0.0954,0.293,0.6116,1934,2110861,649,919,2352,6298,0.504,0.496,0.2061,0.3012,0.379,0.1137,7,3,4,8,3,1477,"62.19%",258,"10.86%","17.01%",525.26,196.16
10403,"臺北市","北投區大屯里",366303,1105,0.0588,0.2045,0.7367,346,498508,570,726,424,1246,0.4719,0.5281,0.1806,0.2953,0.3732,0.1509,1,1,0,3,1,280,"65.27%",46,"10.72%","12.82%",863.92,293.98
10403,"臺北市","北投區稻香里",1071666,4719,0.0799,0.2823,0.6378,1579,1461138,629,756,2040,5308,0.4962,0.5038,0.1812,0.3161,0.3826,0.1202,8,3,5,4,0,1233,"60.35%",220,"10.77%","17.47%",525.33,201.9
10403,"臺北市","北投區東華里",883051,4005,0.1134,0.3144,0.5723,1455,1568597,688,934,1622,4764,0.5294,0.4704,0.2187,0.2846,0.3778,0.1188,9,7,2,8,3,1099,"68.52%",160,"9.98%","10.60%",544.42,185.36
10403,"臺北市","北投區豐年里",694028,4097,0.0588,0.267,0.6742,1399,1152844,604,724,1708,4924,0.514,0.4858,0.2295,0.3199,0.3351,0.1154,11,6,5,3,1,1094,"63.90%",200,"11.68%","13.38%",406.34,140.95
10403,"臺北市","北投區福興里",1293709,6316,0.1097,0.2989,0.5914,2293,2320753,684,920,2641,7608,0.5276,0.4724,0.2475,0.2971,0.3502,0.1052,18,9,9,10,2,1827,"67.87%",259,"9.62%","12.59%",489.86,170.05
10403,"臺北市","北投區關渡里",2295314,10264,0.0771,0.2823,0.6406,3421,3437669,641,795,4168,11845,0.5069,0.4931,0.1942,0.3211,0.3608,0.1239,24,18,6,17,3,2739,"65.70%",416,"9.98%","14.56%",550.7,193.78
10403,"臺北市","北投區湖山里",624259,1662,0.0542,0.2383,0.7076,523,689767,614,755,715,1848,0.4794,0.5206,0.145,0.2641,0.3896,0.2013,4,2,2,1,0,410,"57.58%",77,"10.81%","14.19%",873.09,337.8
10403,"臺北市","北投區湖田里",231929,936,0.0395,0.2041,0.7564,249,271870,589,718,395,1074,0.4553,0.5456,0.1397,0.2998,0.4097,0.1499,3,1,2,1,1,253,"65.54%",38,"9.84%","14.25%",587.16,215.95
10403,"臺北市","北投區吉利里",1056813,6103,0.1098,0.3215,0.5687,2216,2309619,721,950,2561,7622,0.5195,0.4805,0.2642,0.2839,0.3411,0.1107,11,7,4,7,1,1733,"67.93%",250,"9.80%","12.11%",412.66,138.65
10403,"臺北市","北投區吉慶里",921524,4674,0.1085,0.3271,0.5644,1660,1685899,724,915,1967,5816,0.5279,0.4723,0.2608,0.2909,0.3391,0.1094,8,4,4,10,1,1372,"69.68%",188,"9.55%","12.39%",468.49,158.45
10403,"臺北市","北投區建民里",908717,3916,0.1032,0.3274,0.5695,1331,1436550,692,943,1696,4482,0.5161,0.4839,0.1876,0.2865,0.3782,0.1477,4,1,3,4,2,1118,"65.92%",154,"9.08%","13.56%",535.8,202.75
10403,"臺北市","北投區開明里",1394979,6085,0.0999,0.3137,0.5864,2117,2570956,678,921,2569,6788,0.5218,0.4782,0.1781,0.2968,0.393,0.132,8,4,4,11,7,1651,"64.02%",269,"10.43%","14.89%",543,205.51
10403,"臺北市","北投區立農里",1652377,8109,0.0968,0.3055,0.5977,2898,2844690,670,889,3376,9701,0.516,0.4841,0.2387,0.3109,0.3575,0.0929,17,10,7,10,1,2301,"67.62%",347,"10.20%","14.05%",489.45,170.33
10403,"臺北市","北投區立賢里",1067971,4837,0.0947,0.3097,0.5956,1792,1687347,649,841,2071,6002,0.5278,0.4722,0.2466,0.3046,0.3479,0.1013,8,4,4,6,1,1387,"67.20%",206,"9.98%","13.61%",515.68,177.94
10403,"臺北市","北投區林泉里",745951,3197,0.1004,0.2875,0.6121,1025,898033,639,770,1544,3578,0.5103,0.4899,0.1607,0.2862,0.4036,0.1498,4,3,1,7,2,826,"53.29%",249,"16.06%","20.32%",483.13,208.48
10403,"臺北市","北投區奇岩里",2185404,8879,0.094,0.3214,0.5845,3191,5872618,696,967,3536,9874,0.508,0.492,0.1866,0.3085,0.3833,0.1215,20,10,10,12,1,2349,"64.93%",388,"10.72%","15.17%",618.04,221.33
10403,"臺北市","北投區清江里",1581233,8865,0.0596,0.2545,0.686,2570,2305736,621,727,4078,9806,0.4915,0.5086,0.1752,0.296,0.3989,0.1299,12,6,6,7,2,2119,"50.67%",742,"17.74%","21.21%",387.75,161.25
10403,"臺北市","北投區泉源里",681532,2225,0.0553,0.2328,0.7119,658,664402,584,709,859,2494,0.4747,0.5253,0.1676,0.2919,0.3929,0.1484,4,4,0,2,2,499,"58.91%",96,"11.33%","15.47%",793.4,273.27
10403,"臺北市","北投區榮光里",1243142,6565,0.0922,0.2992,0.6087,2316,2265841,683,833,2801,8154,0.5235,0.4765,0.2671,0.2859,0.3364,0.1106,15,11,4,8,4,1900,"67.71%",291,"10.37%","11.58%",443.82,152.46
10403,"臺北市","北投區榮華里",1928948,6847,0.1459,0.3882,0.4659,2719,4468593,848,1239,2977,7958,0.524,0.4761,0.2018,0.283,0.3838,0.1316,23,9,14,5,3,1983,"66.84%",273,"9.20%","15.57%",647.95,242.39
10403,"臺北市","北投區石牌里",1406802,4940,0.1061,0.318,0.5759,1849,1831959,681,830,2104,5749,0.5243,0.4757,0.1978,0.3221,0.3566,0.1237,15,10,5,8,0,1391,"65.92%",198,"9.38%","15.64%",668.63,244.7
10403,"臺北市","北投區桃源里",1027068,5560,0.0813,0.2836,0.6351,1897,1741796,609,768,2317,6326,0.5087,0.4913,0.1881,0.3391,0.3745,0.0983,17,4,13,4,3,1529,"66.10%",212,"9.17%","15.39%",443.27,162.36
10403,"臺北市","北投區溫泉里",1297185,6225,0.0962,0.3142,0.5896,2192,2206838,661,847,2778,7029,0.5278,0.4723,0.1864,0.2945,0.3857,0.1334,9,2,7,6,5,1671,"60.15%",324,"11.66%","18.65%",466.95,184.55
10403,"臺北市","北投區文化里",716434,3753,0.129,0.3413,0.5297,1372,1553759,868,1097,1676,4580,0.5205,0.4795,0.2408,0.2777,0.3638,0.1179,11,5,6,1,0,1131,"67.08%",150,"8.90%","12.34%",427.47,156.43
10403,"臺北市","北投區文林里",1041521,3895,0.1042,0.3307,0.5651,1474,1660724,740,980,1649,4439,0.5154,0.4843,0.1915,0.2951,0.3688,0.1444,14,7,7,3,1,1100,"65.95%",163,"9.77%","15.11%",631.61,234.63
10403,"臺北市","北投區秀山里",644942,3097,0.0681,0.267,0.6648,1018,838646,592,656,1238,3509,0.5095,0.4905,0.1767,0.3078,0.3614,0.1542,9,5,4,2,6,718,"57.72%",173,"13.91%","14.07%",520.95,183.8
10403,"臺北市","北投區一德里",1539611,6663,0.08,0.2724,0.6476,2128,2076390,629,777,2738,7630,0.5031,0.497,0.2122,0.3295,0.356,0.1025,21,12,9,7,3,1834,"65.99%",268,"9.64%","15.11%",562.31,201.78
10403,"臺北市","北投區永和里",2597796,8300,0.1266,0.3617,0.5117,3062,4596960,813,1201,3638,9638,0.5221,0.478,0.2174,0.2732,0.3916,0.118,18,10,8,7,4,2408,"65.58%",396,"10.78%","16.15%",714.07,269.54
10403,"臺北市","北投區永明里",979738,4301,0.12,0.3443,0.5357,1576,1855259,782,1033,1872,5322,0.5329,0.4671,0.2601,0.2914,0.3408,0.1075,7,4,3,3,4,1306,"69.80%",164,"8.77%","11.97%",523.36,184.09
10403,"臺北市","北投區永欣里",1725245,6982,0.1812,0.4178,0.401,2853,5845914,1059,1860,3328,8166,0.5279,0.4722,0.218,0.279,0.3759,0.1271,18,10,8,7,1,2267,"67.71%",255,"7.62%","17.56%",518.4,211.27
10403,"臺北市","北投區裕民里",1762263,7008,0.1153,0.3552,0.5295,2622,3428292,737,1005,3038,8030,0.5258,0.4742,0.2012,0.3066,0.3699,0.1223,18,7,11,17,2,2056,"66.86%",284,"9.24%","15.61%",580.07,219.46
10403,"臺北市","北投區長安里",1181020,5640,0.0826,0.2911,0.6262,1870,1746423,631,773,2628,6458,0.5361,0.4639,0.2053,0.2937,0.3777,0.1233,13,8,5,4,0,1470,"55.62%",346,"13.09%","21.11%",449.4,182.88
10403,"臺北市","北投區振華里",1566275,6989,0.1183,0.3322,0.5494,2679,3017743,713,1016,2908,8160,0.5279,0.4721,0.2054,0.2897,0.3661,0.1388,16,9,7,13,1,1915,"66.01%",247,"8.51%","14.62%",538.61,191.95
10403,"臺北市","北投區智仁里",854465,5655,0.0812,0.2916,0.6272,1882,1638950,628,742,2318,6652,0.5213,0.4787,0.2189,0.316,0.3447,0.1203,18,12,6,8,2,1440,"62.02%",273,"11.76%","15.29%",368.62,128.45
10403,"臺北市","北投區中和里",1251184,4631,0.0993,0.3204,0.5802,1691,1725134,671,823,1947,5242,0.5189,0.4811,0.1801,0.3033,0.3655,0.1507,10,6,4,5,1,1193,"61.02%",213,"10.90%","15.35%",642.62,238.68
10403,"臺北市","北投區中心里",1413588,5981,0.1002,0.3321,0.5678,2112,2341365,668,894,3014,6650,0.5374,0.4626,0.1795,0.2977,0.3928,0.1301,10,6,4,7,0,1625,"53.67%",477,"15.75%","22.16%",469.01,212.57
10403,"臺北市","北投區中央里",2281555,7926,0.0908,0.2899,0.6192,2802,3006807,692,886,3426,9257,0.5173,0.4827,0.21,0.3043,0.3738,0.1119,19,13,6,8,8,2148,"62.90%",377,"11.04%","15.75%",665.95,246.47
10403,"臺北市","北投區中庸里",566641,4074,0.0739,0.2857,0.6404,1375,1282769,622,752,1773,4602,0.5128,0.4872,0.1804,0.3225,0.3618,0.1352,8,5,3,2,1,1106,"62.52%",202,"11.42%","15.04%",319.59,123.13
10403,"臺北市","北投區洲美里",230353,1925,0.04,0.2239,0.7361,607,475581,554,620,875,2268,0.4903,0.5093,0.2055,0.3131,0.3567,0.1243,4,3,1,2,0,563,"64.64%",74,"8.50%","14.93%",263.26,101.57
10403,"臺北市","北投區尊賢里",785952,4225,0.0937,0.3077,0.5986,1504,1434199,673,800,1764,5162,0.5267,0.4733,0.241,0.3078,0.3317,0.1195,4,3,1,6,2,1189,"66.95%",186,"10.47%","12.56%",445.55,152.26
10403,"臺北市","大安區昌隆里",864832,2872,0.1657,0.414,0.4203,1238,1805010,828,1376,1160,3172,0.5268,0.4729,0.1475,0.2254,0.396,0.2311,7,4,3,4,1,751,"64.52%",98,"8.42%","15.21%",745.54,272.65
10403,"臺北市","大安區車層里",1929428,5701,0.1677,0.4299,0.4024,2504,4611698,860,1505,2483,6698,0.5388,0.4613,0.2068,0.2399,0.3703,0.183,11,7,4,0,2,1631,"65.45%",246,"9.87%","15.37%",777.06,288.06
10403,"臺北市","大安區誠安里",1237152,3890,0.1434,0.3979,0.4586,1620,2542885,745,1035,1852,4370,0.541,0.459,0.1629,0.2611,0.3945,0.1815,6,4,2,6,1,1111,"60.74%",180,"9.84%","19.25%",668.01,283.1
10403,"臺北市","大安區大學里",1844677,7589,0.2322,0.391,0.3769,3143,4821679,929,1401,3551,8965,0.5323,0.4678,0.2197,0.2369,0.3755,0.168,10,7,3,7,5,2375,"67.11%",263,"7.43%","16.45%",519.48,205.76
10403,"臺北市","大安區德安里",1740527,5105,0.1743,0.4261,0.3996,2073,3659186,838,1421,2361,6040,0.5402,0.4596,0.2124,0.2328,0.3834,0.1712,6,4,2,8,1,1487,"63.44%",225,"9.60%","17.28%",737.2,288.17
10403,"臺北市","大安區敦安里",1880258,5589,0.1897,0.4126,0.3977,2401,5021081,975,1555,2477,6736,0.5419,0.4581,0.2447,0.2372,0.3575,0.1606,15,5,10,4,3,1707,"68.50%",228,"9.15%","14.65%",759.09,279.14
10403,"臺北市","大安區敦煌里",1683945,5337,0.199,0.4304,0.3706,2309,3846866,901,1444,2354,6522,0.5422,0.4578,0.2352,0.2582,0.3436,0.163,12,6,6,4,2,1629,"69.05%",203,"8.61%","14.96%",715.35,258.19
10403,"臺北市","大安區法治里",1132699,4133,0.1532,0.3799,0.467,1649,2241370,781,1178,1858,4598,0.5333,0.4665,0.1779,0.2782,0.3869,0.157,9,3,6,5,0,1163,"62.09%",190,"10.14%","18.47%",609.63,246.35
10403,"臺北市","大安區芳和里",1261291,5336,0.119,0.3319,0.5491,1967,2564820,714,968,2331,6024,0.5203,0.4797,0.1756,0.2814,0.3828,0.1602,7,4,3,7,1,1502,"64.35%",220,"9.43%","14.18%",541.09,209.38
10403,"臺北市","大安區福住里",1352084,5447,0.2225,0.4103,0.3672,2279,4441432,1036,1599,2378,6968,0.5399,0.4601,0.2912,0.2379,0.3463,0.1246,22,8,14,4,1,1682,"70.38%",196,"8.20%","13.31%",568.58,194.04
10403,"臺北市","大安區古風里",1063101,3796,0.2044,0.4015,0.3941,1544,2425358,917,1406,1772,4438,0.5293,0.4707,0.2023,0.2528,0.3898,0.155,6,2,4,5,1,1153,"64.67%",143,"8.02%","17.55%",599.94,239.55
10403,"臺北市","大安區古莊里",1882691,6311,0.2066,0.4004,0.393,2588,3701864,857,1295,3008,7352,0.5399,0.4601,0.2135,0.2636,0.3711,0.1518,15,6,9,9,1,1950,"64.63%",234,"7.76%","19.12%",625.89,256.08
10403,"臺北市","大安區光明里",886453,3011,0.2036,0.3902,0.4062,1237,2718897,1042,1589,1405,3842,0.5138,0.4859,0.2858,0.2444,0.3561,0.1135,4,1,3,6,0,1011,"72.11%",112,"7.99%","13.41%",630.93,230.73
10403,"臺北市","大安區光武里",2407457,6948,0.1537,0.4018,0.4444,2928,4256232,793,1184,3326,8128,0.5472,0.4528,0.1922,0.2485,0.3874,0.1718,11,7,4,6,1,2001,"60.60%",369,"11.18%","18.90%",723.83,296.19
10403,"臺北市","大安區光信里",2280987,6957,0.1598,0.4122,0.4279,2778,4457612,830,1271,3052,8330,0.537,0.463,0.2253,0.2651,0.3629,0.1467,11,7,4,7,3,2000,"65.62%",316,"10.37%","14.93%",747.37,273.83
10403,"臺北市","大安區和安里",1588477,6051,0.1914,0.4092,0.3994,2403,9146577,1008,1560,2510,7487,0.5126,0.4875,0.2725,0.2332,0.3613,0.133,10,4,6,4,2,1797,"71.11%",185,"7.32%","12.31%",632.86,212.16
10403,"臺北市","大安區虎嘯里",1336990,3429,0.1794,0.424,0.3966,1408,2390107,818,1254,1684,3844,0.5533,0.4469,0.1759,0.2581,0.4004,0.1657,8,4,4,6,2,1058,"62.24%",160,"9.41%","19.18%",793.94,347.81
10403,"臺北市","大安區華聲里",1272961,3858,0.1633,0.3987,0.4381,1562,2638305,832,1375,1732,4522,0.5325,0.4677,0.2158,0.2583,0.3667,0.1592,8,4,4,0,1,1117,"64.08%",181,"10.38%","16.47%",734.97,281.5
10403,"臺北市","大安區建安里",1787401,4487,0.1654,0.4261,0.4085,2032,3314467,811,1315,2144,5236,0.5626,0.4374,0.2009,0.2414,0.3873,0.1704,3,2,1,10,1,1310,"60.99%",230,"10.71%","19.18%",833.68,341.37
10403,"臺北市","大安區建倫里",2229511,5581,0.1639,0.4266,0.4094,2401,5310577,885,1586,2417,6548,0.546,0.4542,0.2153,0.2208,0.3827,0.1811,9,6,3,4,2,1581,"65.33%",227,"9.38%","15.45%",922.43,340.49
10403,"臺北市","大安區錦安里",1439179,5172,0.2303,0.4029,0.3668,2156,4050133,1022,1595,2348,6580,0.5319,0.4681,0.281,0.2347,0.3533,0.131,12,8,4,4,3,1687,"71.24%",161,"6.80%","14.10%",612.94,218.72
10403,"臺北市","大安區錦華里",1152096,4841,0.2227,0.4127,0.3646,1907,3081462,1030,1440,2152,6132,0.5297,0.4703,0.2802,0.2502,0.3519,0.1176,13,9,4,4,3,1620,"75.07%",123,"5.70%","12.74%",535.36,187.88
10403,"臺北市","大安區錦泰里",606951,3099,0.2191,0.4134,0.3675,1342,2506026,893,1485,1364,3843,0.523,0.4767,0.2732,0.223,0.3617,0.1421,7,4,3,6,2,1001,"73.12%",78,"5.70%","12.78%",444.98,157.94
10403,"臺北市","大安區黎和里",997534,4502,0.1226,0.3394,0.538,1661,1810037,744,959,2079,5053,0.5233,0.4769,0.1676,0.3,0.4017,0.1306,12,8,4,5,0,1224,"59.19%",234,"11.32%","18.71%",479.81,197.41
10403,"臺北市","大安區黎孝里",1673333,7065,0.121,0.3652,0.5138,2668,2843141,725,966,3012,7871,0.5212,0.4788,0.1641,0.3082,0.3874,0.1403,14,9,5,10,1,1960,"64.56%",283,"9.32%","16.21%",555.56,212.59
10403,"臺北市","大安區黎元里",1084638,5075,0.0932,0.2794,0.6274,1717,1450737,629,719,2048,5735,0.5167,0.4833,0.1799,0.3248,0.37,0.1252,11,6,5,5,4,1261,"60.95%",231,"11.16%","16.05%",529.61,189.13
10403,"臺北市","大安區臨江里",1089445,3828,0.0912,0.3067,0.6021,1312,1240749,641,778,1760,4350,0.5262,0.4736,0.1876,0.2887,0.3772,0.1462,5,1,4,8,0,1055,"59.77%",201,"11.39%","17.68%",619,250.45
