"","統計年月","縣市","行政區域","售電量度數","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得中位數","綜合所得IQR","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","設有戶籍宅數","設有戶籍宅數之平均人口數","單身或頂客家庭","核心家庭","折衷或大家庭","總戶長數","戶長平均年齡","少年戶長數","青年戶長數","壯年戶長數","老年戶長數","每戶平均老年人口數","獨居老人宅數","一名老年人口宅數","二名以上老年人口宅數","有偶人數","離婚人數","未婚人數","便利商店數","每戶平均用電度數","每人平均用電度數","quanpower","每人平均用電金額","diff北投","diff大安","diff大同","diff南港","diff內湖","diff士林","diff松山","diff萬華","diff文山","diff信義","diff中山","diff中正","diff北市"
"1254",10405,"臺北市","文山區忠順里",957027,3730,0.1456,0.3536,0.5008,1287,1600842,818,1143,1653,4065,0.5183,0.4817,0.1899,0.2782,0.3894,0.1422,9,5,4,7,0,1309,3.17,575,480,254,1693,55.42,28,435,827,403,0.37,85,65,20,1087,157,263,0,578.96,235.43,39,1177.15,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-283.488366877358,-241.478795909978
"1255",10405,"臺北市","信義區安康里",4150179,9050,0.1745,0.4057,0.4198,3769,12991042,978,1654,4337,11142,0.5281,0.4719,0.2542,0.2656,0.363,0.1174,25,16,9,13,4,3505,3.18,1615,1143,747,4346,53.24,82,1374,1992,898,0.32,291,233,58,2956,411,696,3,956.92,372.48,81,1862.4,404.678817505062,404.678817505062,404.678817505062,404.678817505062,404.678817505062,404.678817505062,404.678817505062,404.678817505062,404.678817505062,404.678817505062,404.678817505062,404.678817505062,443.771204090022
"1256",10405,"臺北市","信義區大道里",1446036,5708,0.1112,0.3609,0.5279,2182,2182465,675,863,2416,6434,0.511,0.489,0.1666,0.3079,0.3802,0.1453,14,8,6,11,4,1981,3.24,820,729,432,2417,56.61,30,566,1162,659,0.4,176,133,43,1598,216,348,0,598.52,224.75,34,1123.75,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-191.868261316872,-294.878795909978
"1257",10405,"臺北市","信義區大仁里",849730,3786,0.0943,0.3059,0.5998,1292,1128086,619,767,1668,4226,0.5215,0.4785,0.1626,0.2986,0.3654,0.1735,9,3,6,3,0,1311,3.21,600,391,320,1666,57.67,22,377,737,530,0.45,156,117,39,983,169,282,0,509.43,201.07,22,1005.35,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-177.789671564391,-413.278795909978
"1258",10405,"臺北市","信義區敦厚里",1316688,4837,0.1484,0.3821,0.4695,1962,2123723,744,988,2298,5452,0.5325,0.4675,0.1845,0.3078,0.3668,0.1407,13,5,8,6,2,1882,2.91,1012,504,366,2301,53.15,48,749,983,521,0.35,153,116,37,1423,201,497,1,572.97,241.51,42,1207.55,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-241.237572624852,-211.078795909978
"1259",10405,"臺北市","信義區富台里",1078703,3964,0.1269,0.3691,0.504,1536,1769654,773,1039,2006,4626,0.5378,0.4622,0.2069,0.2815,0.3887,0.1228,7,1,6,7,2,1628,2.82,897,439,292,1998,52.3,43,705,873,377,0.29,123,106,17,1134,229,456,0,537.74,233.18,38,1165.9,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-755.372999082527,-252.728795909978
"1260",10405,"臺北市","信義區廣居里",1925625,7060,0.1506,0.3931,0.4564,2794,3565958,817,1182,3154,8518,0.5302,0.4697,0.234,0.272,0.3693,0.1246,16,10,6,16,6,2421,3.48,969,818,634,3145,54.68,50,860,1531,704,0.35,188,136,52,2085,300,490,2,610.53,226.07,35,1130.35,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-316.12661241755,-288.278795909978
"1261",10405,"臺北市","信義區國業里",1574814,6745,0.1403,0.3837,0.4761,2598,3257109,781,1116,3020,8240,0.5206,0.4794,0.2512,0.2535,0.367,0.1282,20,10,10,8,4,2280,3.59,871,778,631,3023,54.51,50,883,1375,715,0.36,177,138,39,1990,286,462,2,521.46,191.12,17,955.6,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-248.722067940365,-463.028795909978
"1262",10405,"臺北市","信義區惠安里",1625021,6133,0.1017,0.3486,0.5496,2189,2139872,673,845,2631,6874,0.5193,0.4807,0.1801,0.3017,0.3896,0.1286,12,7,5,6,4,2122,3.26,904,753,465,2646,54.78,51,693,1303,599,0.34,152,122,30,1624,271,462,3,617.64,236.4,40,1182,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-379.643004739649,-236.628795909978
"1263",10405,"臺北市","信義區嘉興里",825498,3009,0.112,0.3689,0.5191,1174,1236708,670,826,1324,3332,0.5312,0.4688,0.1591,0.3001,0.3878,0.1531,7,4,3,3,0,1058,3.16,490,334,234,1320,55.89,16,325,629,350,0.41,94,63,31,801,148,223,2,623.49,247.75,45,1238.75,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-190.011253893437,-179.878795909978
"1264",10405,"臺北市","信義區景聯里",1283559,4296,0.1401,0.3734,0.4865,1717,1922737,716,1011,1914,4807,0.5201,0.4799,0.1656,0.2912,0.3876,0.1556,11,7,4,5,0,1558,3.07,722,528,308,1917,56.4,33,457,915,512,0.4,131,106,25,1249,180,301,0,670.62,267.02,51,1335.1,140.799479666472,140.799479666472,140.799479666472,140.799479666472,140.799479666472,140.799479666472,140.799479666472,140.799479666472,140.799479666472,140.799479666472,140.799479666472,140.799479666472,-83.5287959099783
"1265",10405,"臺北市","信義區景勤里",915313,3770,0.1077,0.3218,0.5706,1314,1243520,680,828,1731,4364,0.5073,0.4927,0.1732,0.2864,0.379,0.1611,4,2,2,11,0,1310,3.29,597,414,299,1719,56.76,25,416,777,501,0.41,127,102,25,991,183,320,1,528.78,209.74,27,1048.7,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-276.281467519037,-369.928795909978
"1266",10405,"臺北市","信義區景新里",2078209,4666,0.1408,0.404,0.4552,1820,5197186,848,1412,2197,5428,0.535,0.465,0.2008,0.2664,0.3861,0.1466,5,2,3,6,1,1785,3.03,887,543,355,2205,55.15,54,523,1093,535,0.38,171,118,53,1412,212,379,2,945.93,382.87,83,1914.35,453.711633122642,453.711633122642,453.711633122642,453.711633122642,453.711633122642,453.711633122642,453.711633122642,453.711633122642,453.711633122642,453.711633122642,453.711633122642,453.711633122642,495.721204090022
"1267",10405,"臺北市","信義區黎安里",216667,2017,0.0387,0.237,0.7243,444,321445,530,556,981,2228,0.4919,0.5081,0.132,0.2401,0.3954,0.2325,4,2,2,7,3,475,4.66,206,140,129,979,64.38,10,163,379,427,0.53,42,34,8,506,106,157,0,220.86,97.25,1,486.25,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-971.471182494938,-932.378795909978
"1268",10405,"臺北市","信義區黎平里",1852523,6553,0.128,0.3696,0.5024,2518,2658429,724,942,2978,7412,0.5271,0.4729,0.1801,0.3052,0.3792,0.1355,15,7,8,9,3,2441,3.03,1189,763,489,2981,54.54,50,848,1369,714,0.35,209,168,41,1847,278,561,1,622.07,249.94,46,1249.7,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-65.9182613168723,-168.928795909978
"1269",10405,"臺北市","信義區黎順里",1187718,3902,0.1338,0.3596,0.5067,1406,1434107,657,914,1738,4292,0.5205,0.4795,0.1561,0.3066,0.3879,0.1491,9,5,4,9,1,1434,3.01,731,423,280,1766,54.95,39,450,839,438,0.37,133,102,31,1050,185,344,1,683.38,276.73,56,1383.65,200.510328435609,200.510328435609,200.510328435609,200.510328435609,200.510328435609,200.510328435609,200.510328435609,200.510328435609,200.510328435609,200.510328435609,200.510328435609,200.510328435609,-34.9787959099781
"1270",10405,"臺北市","信義區黎忠里",1047185,4476,0.0992,0.3159,0.5849,1585,1503206,697,758,1989,5080,0.5268,0.4732,0.1683,0.3175,0.3722,0.1417,8,1,7,7,2,1588,3.18,744,487,357,1986,55.8,25,525,916,520,0.37,146,118,28,1211,217,325,0,526.49,206.14,25,1030.7,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-418.087572624853,-387.928795909978
"1271",10405,"臺北市","信義區六合里",1955881,6387,0.1375,0.3751,0.4874,2399,3605971,784,1177,2839,7178,0.5209,0.479,0.1719,0.2843,0.3987,0.1449,17,10,7,7,2,2323,3.08,1091,758,474,2843,55.75,44,679,1440,680,0.38,193,141,52,1769,314,496,0,688.93,272.48,54,1362.4,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-558.872999082527,-56.2287959099781
"1272",10405,"臺北市","信義區六藝里",777587,3400,0.0974,0.3209,0.5818,1179,1119462,687,864,1397,4044,0.5094,0.4906,0.2285,0.2871,0.3593,0.1249,6,5,1,7,2,1015,3.95,359,311,345,1392,55.17,23,381,637,351,0.37,66,51,15,899,136,208,1,556.61,192.28,18,961.4,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-485.07661241755,-457.228795909978
"1273",10405,"臺北市","信義區三犁里",1963891,4836,0.1388,0.3844,0.4768,1884,4048662,803,1331,2140,5452,0.5288,0.4714,0.1812,0.2762,0.3885,0.1541,9,6,3,13,1,1756,3.12,796,606,354,2153,56.47,46,464,1068,575,0.41,159,127,32,1401,181,337,1,917.71,360.21,79,1801.05,596.727932059635,596.727932059635,596.727932059635,596.727932059635,596.727932059635,596.727932059635,596.727932059635,596.727932059635,596.727932059635,596.727932059635,596.727932059635,596.727932059635,382.421204090022
"1274",10405,"臺北市","信義區三張里",2767594,8256,0.1271,0.3628,0.5102,3094,4116989,699,968,3644,9366,0.5163,0.4837,0.1801,0.2811,0.3784,0.1603,18,10,8,11,3,2905,3.21,1300,938,667,3647,56.65,70,837,1708,1032,0.42,277,219,58,2309,358,570,3,759.49,295.49,63,1477.45,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,-84.1930047396488,58.8212040900219
"1275",10405,"臺北市","信義區雙和里",1713338,6540,0.1231,0.3575,0.5194,2452,2538842,717,908,2934,7566,0.5197,0.4803,0.1935,0.304,0.371,0.1316,8,3,5,12,4,2417,3.11,1086,838,493,2938,54.53,59,821,1378,680,0.35,193,149,44,1869,275,501,3,583.96,226.45,35,1132.25,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-296.511253893437,-286.378795909978
"1276",10405,"臺北市","信義區四維里",1117494,5022,0.1105,0.3662,0.5233,1819,1979288,696,907,2179,5546,0.5193,0.4805,0.1603,0.3195,0.3823,0.1379,7,3,4,11,3,1776,3.13,813,589,374,2180,55.78,43,488,1128,521,0.36,147,110,37,1371,213,386,1,512.85,201.5,22,1007.5,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-186.800520333528,-411.128795909978
"1277",10405,"臺北市","信義區四育里",1396181,5283,0.0948,0.3358,0.5694,1871,1745659,667,845,2169,5876,0.5116,0.4884,0.1654,0.324,0.3676,0.143,12,10,2,14,2,1724,3.39,722,571,431,2184,56.13,46,494,1074,570,0.4,152,116,36,1435,194,321,1,643.7,237.61,40,1188.05,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-136.931467519037,-230.578795909978
"1278",10405,"臺北市","信義區松光里",1220119,4598,0.1144,0.3373,0.5483,1768,1803283,708,882,2080,5120,0.5154,0.4848,0.1559,0.2896,0.3742,0.1805,4,1,3,7,1,1697,3.01,841,517,339,2089,57.26,27,470,948,644,0.45,214,171,43,1297,184,342,1,586.6,238.3,40,1191.5,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-269.138366877358,-227.128795909978
"1279",10405,"臺北市","信義區松隆里",477453,2141,0.0766,0.291,0.6324,686,552816,572,660,879,2372,0.5042,0.4958,0.1644,0.2989,0.3904,0.1459,5,3,2,5,2,662,3.57,265,212,185,881,55.66,11,219,423,228,0.4,46,38,8,487,126,155,0,543.18,201.29,22,1006.45,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-451.271182494938,-412.178795909978
"1280",10405,"臺北市","信義區松友里",1285996,6105,0.1127,0.3618,0.5255,2281,2266367,710,871,2556,7274,0.5267,0.4735,0.2272,0.2865,0.3613,0.125,13,7,6,8,2,1929,3.78,666,672,591,2568,55.1,37,725,1201,605,0.37,137,111,26,1646,287,349,2,503.13,176.79,10,883.95,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-431.668261316872,-534.678795909978
"1281",10405,"臺北市","信義區泰和里",1929871,7304,0.093,0.3211,0.586,2531,2392153,656,787,3124,8399,0.5232,0.4768,0.19,0.3202,0.3687,0.121,21,10,11,8,2,2508,3.35,1056,829,623,3144,53.93,44,937,1491,672,0.33,141,116,25,1852,391,564,0,617.76,229.77,36,1148.85,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-34.2896715643906,-269.778795909978
"1282",10405,"臺北市","信義區五常里",1035551,3465,0.1039,0.3281,0.568,1288,1384501,675,824,1490,3956,0.5167,0.4833,0.1828,0.3074,0.3736,0.1362,1,1,0,5,3,1155,3.41,490,368,297,1482,55.58,28,370,701,383,0.38,77,63,14,922,142,244,1,695,261.77,50,1308.85,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-139.937572624852,-109.778795909978
"1283",10405,"臺北市","信義區五全里",1105184,4669,0.1034,0.3249,0.5716,1743,1878486,657,844,2016,5230,0.5254,0.4746,0.1686,0.318,0.3635,0.1499,2,0,2,7,3,1620,3.24,702,551,367,2021,56.34,26,492,968,535,0.4,150,118,32,1315,196,316,1,548.21,211.32,27,1056.6,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-864.672999082527,-362.028795909978
"1284",10405,"臺北市","信義區西村里",923322,5454,0.1267,0.3632,0.5101,1682,1859226,737,1031,2972,6194,0.4816,0.5184,0.1595,0.2409,0.4227,0.1769,4,1,3,3,3,1391,4.4,560,470,361,2951,58.05,32,648,1459,812,0.38,117,86,31,1389,521,760,3,310.67,149.07,3,745.35,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-701.12661241755,-673.278795909978
"1285",10405,"臺北市","信義區新仁里",1128166,3138,0.1584,0.4095,0.4321,1235,1617879,885,1235,1438,3712,0.5302,0.4698,0.2117,0.2597,0.3766,0.1522,4,0,4,7,0,1088,3.38,459,356,273,1426,55.53,29,360,669,368,0.4,89,64,25,938,110,234,3,784.54,303.92,65,1519.6,315.277932059635,315.277932059635,315.277932059635,315.277932059635,315.277932059635,315.277932059635,315.277932059635,315.277932059635,315.277932059635,315.277932059635,315.277932059635,315.277932059635,100.971204090022
"1286",10405,"臺北市","信義區興隆里",903258,2620,0.1511,0.4137,0.4351,1034,5877538,828,1412,1259,3037,0.539,0.461,0.1949,0.2384,0.3849,0.1818,3,3,0,1,2,1001,3.04,501,309,191,1263,57.16,18,311,551,383,0.46,129,95,34,761,153,220,2,717.44,297.42,63,1487.1,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,-74.5430047396487,68.471204090022
"1287",10405,"臺北市","信義區興雅里",1580169,5344,0.1267,0.3714,0.5019,2064,2285570,735,978,2476,6102,0.5243,0.4757,0.1834,0.2743,0.3691,0.1731,9,6,3,8,1,1985,3.07,961,600,424,2488,56.3,52,630,1067,739,0.43,233,182,51,1574,207,437,0,638.19,258.96,49,1294.8,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-133.961253893437,-123.828795909978
"1288",10405,"臺北市","信義區雅祥里",1182035,4546,0.1236,0.3341,0.5422,1643,1769831,687,837,2046,5184,0.5091,0.4911,0.1937,0.3079,0.3735,0.1254,7,4,3,7,4,1658,3.14,786,526,346,2067,53.87,41,632,927,467,0.33,130,105,25,1263,197,410,0,577.73,228.02,36,1140.1,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-54.2005203335279,-278.528795909978
"1289",10405,"臺北市","信義區永春里",1244406,4565,0.0924,0.3343,0.5733,1595,1430615,636,755,1982,5156,0.5149,0.4853,0.1773,0.3154,0.3602,0.147,14,9,5,8,1,1492,3.45,643,461,388,1991,55.99,36,502,916,537,0.4,135,94,41,1198,218,326,1,627.85,241.35,42,1206.75,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-118.231467519037,-211.878795909978
"1290",10405,"臺北市","信義區永吉里",1187926,3760,0.0572,0.304,0.6388,953,752690,576,652,1437,4320,0.4903,0.5097,0.1847,0.3359,0.3708,0.1083,9,4,5,8,0,1127,3.81,477,308,342,1442,53.9,36,394,703,309,0.33,96,87,9,967,123,203,0,826.67,274.98,55,1374.9,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-85.7383668773575,-43.7287959099781
"1291",10405,"臺北市","信義區長春里",1201765,3909,0.0775,0.32,0.6025,1249,1084448,614,720,1675,4337,0.5084,0.4916,0.1614,0.3246,0.3641,0.1501,8,3,5,8,3,1250,3.47,552,361,337,1685,55.71,43,417,762,463,0.39,129,96,33,1000,166,306,0,717.47,277.1,56,1385.5,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-72.2211824949384,-33.1287959099782
"1292",10405,"臺北市","信義區正和里",1281260,4194,0.1631,0.4216,0.4154,1650,2189596,789,1198,1914,4957,0.5435,0.4563,0.2155,0.2499,0.3776,0.1569,5,3,2,3,0,1534,3.22,715,463,356,1916,55.77,41,458,899,518,0.42,138,100,38,1275,159,324,1,669.41,258.47,49,1292.35,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-23.2682613168722,-126.278795909978
"1293",10405,"臺北市","信義區中坡里",959715,4154,0.0985,0.332,0.5696,1529,1515153,628,767,1698,4742,0.5188,0.4814,0.1761,0.3167,0.3678,0.1396,5,2,3,4,2,1353,3.49,499,491,363,1701,56.15,25,414,816,446,0.4,94,69,25,1129,145,243,1,565.2,202.39,23,1011.95,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-171.189671564391,-406.678795909978
